id,lambda,omega,z_0,X_0,Y_0,ds_0,e_0,v_0,xf_0,yf_0,f1_0,f2_0,f3_0,phi1(1)_0,phi1(2)_0,phi2(1)_0,phi2(2)_0,phi3(1)_0,phi3(2)_0,psi1(1)_0,psi1(2)_0,psi2(1)_0,psi2(2)_0,psi3(1)_0,psi3(2)_0,z_1,X_1,Y_1,ds_1,e_1,v_1,xf_1,yf_1,f2_1,f3_1,df2_1,df3_1,phi2(1)_1,phi2(2)_1,phi3(1)_1,phi3(2)_1,psi2(1)_1,psi2(2)_1,psi3(1)_1,psi3(2)_1,z_2,X_2,Y_2,ds_2,e_2,v_2,xf_2,yf_2,f3_2,df3_2,phi3(1)_2,phi3(2)_2,psi3(1)_2,psi3(2)_2,z_3,X_3,Y_3,ds_3,e_3,w_3,time,lb,ubm,ubb,states...
lambda0.1omega0n15,0.1,0,-0,33735.4,246974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00834e+07,31498.1,224934,92715.6,0,3.00834e+07,0,0,80487.1,52689.9,80487.1,52689.9,0,0,0,0,0,0,0,0,3.17334e+07,32251.6,225838,15795.5,0,6.30703e+07,0,0,106318,53628.5,0,0,0,0,3.28257e+07,33030,228524,-4677.93,0,0,10825,-8.15038e+07,-8.1469e+07,-7.81309e+07,15,21,30,
lambda0.1omega0n15nox,0.1,0,-1.92171e+07,33735.4,246974,0,0,0,0,0,2.5631e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.73839e+07,31871.4,225685,-2.46963e+06,0,-7.73839e+07,0,0,9.2898e+06,84233.7,9.2898e+06,84233.7,0,0,0,0,0,0,0,0,9.7032e+07,33093,227967,-9.19139e+06,0,1.64237e+07,0,0,171946,87712.3,0,0,0,0,609224,33621.8,228536,-70293.7,0,0,421,1.65695e+07,3.3568e+06,9.08442e+06,15,21,30,
lambda0.1omega0.5n15,0.1,0.5,-355043,33735.4,246974,0,0,0,0,0,47354,0.244655,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05624e+07,31516.2,225468,45896.4,0,3.05624e+07,-11.9144,295.636,64434.3,43497,64434.1,43497,0,0,0,0,0,0,0,0,3.19189e+07,32530.5,227223,33233.5,0,6.37548e+07,9.67206,-459.435,88454.5,44957.4,0,0,0,0,3.28236e+07,33121.7,227491,12152.3,0,0,10778,-8.22822e+07,-8.21035e+07,-7.87081e+07,15,21,30,
lambda0.1omega0.5n15nox,0.1,0.5,-5.81874e+07,33735.4,246974,0,0,0,0,0,7.62216e+06,143322,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.16035e+06,31616.8,225574,-7.5288e+06,0,-9.16035e+06,-32.6157,-222.647,6.49138e+06,402348,6.34806e+06,402348,0,0,0,0,0,0,0,0,6.41323e+07,32469.5,226270,-6.39467e+06,0,5.45903e+07,-169.817,-556.384,470448,68099.7,0,0,0,0,4.09656e+06,32579.2,226790,-370542,0,0,446,2.12515e+07,2.39848e+06,1.0096e+07,15,21,30,
lambda0.1omega1n15,0.1,1,-1.8356e+06,33735.4,246974,0,0,0,0,0,244825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18538e+07,31489.9,225165,-151878,0,3.18538e+07,4.16783,-72.0378,98330.9,26023.5,98330.9,26023.5,0,0,0,0,0,0,0,0,3.1905e+07,32567.5,227002,-884.204,0,6.5086e+07,63.6319,170.857,102453,76429.8,0,0,0,0,3.31615e+07,33156.9,228605,-732.316,0,0,9370,-8.37005e+07,-8.36227e+07,-7.99651e+07,15,21,30,
lambda0.1omega1n15nox,0.1,1,-0,33735.4,246974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43004e+06,31489.9,225165,93129.8,182.952,-2.43004e+06,-270.253,336.571,187404,43343.8,187404,43343.8,0,0,0,0,0,0,0,0,222839,32293.1,227410,-89731.7,0,-2.30845e+06,-64.2735,761.473,105667,62323.3,0,0,335.046,0,30356.1,32787.9,228618,-3598.02,0,0,329,4.0066e+06,2.76735e+06,3.36941e+06,15,21,30,
lambda0.55omega0n15,0.55,0,-0,33735.4,246974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06588e+07,31751.5,226073,93855.2,0,3.06588e+07,0,0,54424,17694.3,54424,17694.3,0,0,0,0,0,0,0,0,3.19334e+07,32675.3,227531,43552,0,6.38696e+07,0,0,78772.2,61077.9,0,0,0,0,3.28749e+07,33320.9,228822,23165.3,0,0,10076,-5.43003e+07,-5.07018e+07,-3.91476e+07,15,21,30,
lambda0.55omega0n15nox,0.55,0,-2.96725e+07,33735.4,246974,0,0,0,0,0,781406,0.0545277,0,0,0,0,0,0,0,0,0,0,0,7.20893e+06,0,1.93907e+07,31755.7,225810,-687814,0,1.93907e+07,0,0,243064,37602.1,243064,37602.1,0,0,9885.89,0,0,2.24845e+06,0,801738,5.73677e+06,32804,227022,2.10299e+06,134.713,2.59354e+07,0,0,142950,105348,0,0,253.882,12.8874,315318,33016.8,228564,-41138,0,0,10648,1.13604e+07,1.04303e+07,1.13476e+07,15,21,30,
lambda0.55omega0.5n15,0.55,0.5,-474170,33735.4,246974,0,0,0,0,0,63242.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09931e+07,31568.8,225609,30148.1,0,3.09931e+07,123.662,-250.697,45465.5,19240.3,45465.5,19240.3,0,0,0,0,0,0,0,0,3.17851e+07,32602.5,227181,52160.2,0,6.40696e+07,74.8218,493.177,79334,60093.6,0,0,0,0,3.28726e+07,33268.4,228369,22151.5,0,0,10304,-5.92802e+07,-5.71753e+07,-5.15319e+07,15,21,30,
lambda0.55omega0.5n15nox,0.55,0.5,-1.21767e+07,33735.4,246974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68613e+06,0,1.52249e+06,31325.4,225289,93070.6,0,1.52249e+06,-58.8449,-627.152,244547,52137.3,244547,52137.3,0,0,10533.4,0,0,2.25523e+06,0,900343,6.97695e+06,32337.7,226289,2.10742e+06,0,8.56288e+06,66.5465,-574.183,133221,81083.9,0,0,1602.71,39.7999,259622,33310.4,227811,-30652,0,0,473,9.63613e+06,8.73408e+06,9.3834e+06,15,21,30,
