z_0,X_0,Y_0,ds_0,e_0,v_0,xf_0,yf_0,f1_0,f2_0,f3_0,phi1(1)_0,phi1(2)_0,phi2(1)_0,phi2(2)_0,phi3(1)_0,phi3(2)_0,psi1(1)_0,psi1(2)_0,psi2(1)_0,psi2(2)_0,psi3(1)_0,psi3(2)_0,z_1,X_1,Y_1,ds_1,e_1,v_1,xf_1,yf_1,f2_1,f3_1,df2_1,df3_1,phi2(1)_1,phi2(2)_1,phi3(1)_1,phi3(2)_1,psi2(1)_1,psi2(2)_1,psi3(1)_1,psi3(2)_1,z_2,X_2,Y_2,ds_2,e_2,v_2,xf_2,yf_2,f3_2,df3_2,phi3(1)_2,phi3(2)_2,psi3(1)_2,psi3(2)_2,z_3,X_3,Y_3,ds_3,e_3,w_3,
-5.54091e+09,33735.4,246974,0,0,0,0,0,7.38689e+08,346097,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01096e+09,45994.3,255360,-7.38566e+08,0,8.01096e+09,2052.36,14626.4,346097,202359,0,202359,0,231484,0,0,0,0,2.26415e+06,0,-7.86438e+12,35523.4,273009,-434127,0,-7.85603e+12,-1199.85,4766.73,1e+12,1e+12,0,1e+12,1e+12,1.41404e+06,8.00003e+12,24631.3,228608,-9.99999e+11,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-1.81489e+10,28434.9,218949,-7.38603e+08,0,-1.81489e+10,4315.6,18535.8,346097,0,0,0,1e+12,1e+12,5.67189e+10,0,0,5.92575e+09,0,0,1.54514e+10,35240.7,252566,-1.99407e+12,0,-3.45365e+09,2245.39,459.801,0,0,1e+12,1e+12,0,45994.1,3.31379e+07,33220.7,216497,-2e+12,0,0,
,,,,,,,,,,,,,,,,,,,,,,,5.63011e+09,33137.5,222539,-7.38599e+08,0,5.63011e+09,-991.029,-4282.84,2.16415e+06,0,1.81806e+06,0,0,0,0,0,0,0,0,0,4.67117e+07,23427.8,210876,-2.08283e+06,0,5.91141e+09,5332.08,5820.13,0,0,0,205848,1.97829e+06,0,2.71855e+07,23639.2,192809,1.83837e+06,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-1.85689e+11,34205.4,235931,-7.38586e+08,0,-1.85689e+11,-3660.89,-29368.8,2.33656e+10,7.3093e+06,2.33653e+10,7.3093e+06,0,1e+12,0,0,0,0,0,3.30473e+10,1.69627e+11,29396.3,199459,-1.02337e+12,0,-2.37989e+10,-1509.17,-9469.36,7.3093e+06,0,1e+12,1e+12,0,7.35562e+06,7.30562e+07,29126.8,203199,-2e+12,0,0,
,,,,,,,,,,,,,,,,,,,,,,,5.21911e+09,34715.9,234962,-7.38587e+08,0,5.21911e+09,10040.4,8481.3,4.32273e+06,0,3.97664e+06,0,0,0,0,0,0,0,0,0,-2.60608e+10,45828.2,254201,-4.19809e+06,0,-2.06242e+10,10034.5,20000.4,0,0,1.00045e+07,1e+12,0,761685,5.79788e+07,56331.8,276584,-1.00001e+12,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-3.77195e+10,37929.3,245479,-7.38576e+08,0,-3.77195e+10,-3600.44,-20557.5,346097,231157,0,231157,1e+12,1e+12,5.18442e+10,0,0,0,0,7.16555e+09,-1.30593e+09,33531.2,225695,-2e+12,0,-4.05971e+10,2580.02,27725.9,6.99879e+06,6.76763e+06,1e+12,1e+12,0,7.69638e+06,8.32198e+07,40444.9,269871,-2e+12,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-3.04822e+12,33514,232181,-7.38589e+08,0,-3.04822e+12,-2359.47,-11400.3,1.0207e+11,3.13627e+11,1.0207e+11,3.13627e+11,0,1e+12,0,0,3.27538e+11,2.42318e+10,0,7.28529e+10,6.56774e+11,34265.6,215966,-7.50301e+11,0,-2.51846e+12,4656.95,708.864,3.13627e+11,0,0,1e+12,3.13625e+11,2.85559e+06,2.50906e+12,39490.6,240062,-9.99999e+11,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-7.67578e+12,28207.2,219935,-7.38602e+08,0,-7.67578e+12,-8918.98,-34860.2,1e+12,0,1e+12,0,0,1e+12,0,0,9.76605e+11,0,0,3.30795e+10,7.97656e+12,26076,203609,-1.0234e+12,0,-1.90459e+10,-6403.34,-14671.9,0,0,1e+12,1e+12,0,64990.6,2.5256e+07,25904.6,228178,-2e+12,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-1.8145e+10,32270.5,205411,-7.38616e+08,0,-1.8145e+10,-7234.39,-7121.91,346097,0,0,0,1e+12,1e+12,5.67189e+10,0,0,5.92578e+09,0,0,2.44762e+10,31925.6,229458,-1.99407e+12,0,5.57511e+09,-1654.19,-21680.2,0,0,1e+12,1e+12,0,0,3.90157e+07,39148.7,206682,-2e+12,0,0,
,,,,,,,,,,,,,,,,,,,,,,,1.16904e+10,32495,230481,-7.38591e+08,0,1.16904e+10,5757.42,7277.43,346097,0,0,0,0,0,0,0,0,0,0,0,4.47216e+07,42195.3,243344,-232308,0,1.22223e+10,-964.34,2019.57,76368.7,76368.7,0,0,0,0,3.91578e+07,39992,244293,41040.1,0,0,
