z_0,X_0,Y_0,ds_0,e_0,v_0,xf_0,yf_0,f1_0,f2_0,f3_0,phi1(1)_0,phi1(2)_0,phi2(1)_0,phi2(2)_0,phi3(1)_0,phi3(2)_0,psi1(1)_0,psi1(2)_0,psi2(1)_0,psi2(2)_0,psi3(1)_0,psi3(2)_0,z_1,X_1,Y_1,ds_1,e_1,v_1,xf_1,yf_1,f2_1,f3_1,df2_1,df3_1,phi2(1)_1,phi2(2)_1,phi3(1)_1,phi3(2)_1,psi2(1)_1,psi2(2)_1,psi3(1)_1,psi3(2)_1,z_2,X_2,Y_2,ds_2,e_2,v_2,xf_2,yf_2,f3_2,df3_2,phi3(1)_2,phi3(2)_2,psi3(1)_2,psi3(2)_2,z_3,X_3,Y_3,ds_3,e_3,w_3,
-0,33735.4,246974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275931,27110.4,192014,59796,0,-275931,899.452,-3887.88,0,0,0,0,0,0,0,0,0,0,0,0,-337970,26491.8,215774,86218.7,0,-625397,-2448.7,655.575,0,0,0,0,0,0,-197894,40727.1,245660,118776,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-494609,25393.1,213622,81403.8,0,-494609,6377.3,-2376.88,0,0,0,0,0,0,0,0,0,0,0,0,-708509,37809.1,210756,81201.3,0,-1.22373e+06,8020.17,15482.9,0,0,0,0,0,0,-1.05924e+06,44830.5,227204,100320,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-549063,30046.1,230174,97955.8,0,-549063,7276.56,10263,0,0,0,0,0,0,0,0,0,0,0,0,-548530,38517.4,221756,92201.4,0,-1.12047e+06,-6777.48,-31719.4,0,0,0,0,0,0,-389581,35123.1,200542,73657.9,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-208165,23089.3,198208,65990.4,0,-208165,7068.36,26000.6,0,0,0,0,0,0,0,0,0,0,0,0,-225524,38668.2,249929,120374,0,-442362,-2764.82,850.607,0,0,0,0,0,0,-229396,45351.1,264568,137684,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-964065,43684.7,279295,147077,0,-964065,6803.61,8119.65,0,0,0,0,0,0,0,0,0,0,0,0,-474322,41490.7,264511,134956,0,-1.47856e+06,324.111,24712,0,0,0,0,0,0,-355686,28281.1,237782,110898,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-1.17974e+06,32067.5,241556,109338,0,-1.17974e+06,3215.57,-7606.25,0,0,0,0,0,0,0,0,0,0,0,0,-745006,31033.7,193322,63766.6,0,-1.9739e+06,1093.19,-651.866,0,0,0,0,0,0,-486509,37261.9,231647,104763,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-701568,32154.5,217832,85613.5,0,-701568,1354.62,-21680.9,0,0,0,0,0,0,0,0,0,0,0,0,-742266,39289.1,207530,77974.6,0,-1.47307e+06,-313.652,-7860.09,0,0,0,0,0,0,-1.50433e+06,35357,244431,117547,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-407577,27669.9,233603,101385,0,-407577,4993.13,17899.7,0,0,0,0,0,0,0,0,0,0,0,0,-626567,29604.4,234873,105318,0,-1.05113e+06,-9521.51,-13184,0,0,0,0,0,0,-628062,21245.6,213011,86126.8,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-270173,32643.5,217866,85647.6,0,-270173,2332.01,12741.7,0,0,0,0,0,0,0,0,0,0,0,0,-270387,34395.7,234347,104792,0,-551817,661.881,-5602.12,0,0,0,0,0,0,-206703,35595,214794,87910.1,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-622144,27772.6,220388,88169.6,0,-622144,-3644.04,-16319.1,0,0,0,0,0,0,0,0,0,0,0,0,-388410,28623.1,219598,90043,0,-1.03648e+06,-2036.76,-15508.4,0,0,0,0,0,0,-277448,30869.8,231733,104849,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-581476,33370.3,227919,95700.7,0,-581476,-1775.8,467.223,0,0,0,0,0,0,0,0,0,0,0,0,-429988,31460.3,239248,109693,0,-1.03569e+06,-6570.95,-4380.85,0,0,0,0,0,0,-283804,28942.6,223767,96883.2,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-507701,29838.4,209672,77454.3,0,-507701,12292.6,26837.6,0,0,0,0,0,0,0,0,0,0,0,0,-825975,44058.6,249224,119669,0,-1.35483e+06,12106.5,29904.6,0,0,0,0,0,0,-607859,43140.8,266898,140014,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-1.00882e+06,42166,245787,113569,0,-1.00882e+06,4107.93,22241.8,0,0,0,0,0,0,0,0,0,0,0,0,-1.863e+06,46952,269319,139764,0,-2.91385e+06,4870.27,-6369.85,0,0,0,0,0,0,-1.01418e+06,37218.2,206131,79247.2,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-555595,25307.6,189419,57201.3,0,-555595,-7845.8,-9846.31,0,0,0,0,0,0,0,0,0,0,0,0,-577251,23469.4,213189,83633.6,0,-1.156e+06,4346.54,10284.1,0,0,0,0,0,0,-293974,30844.4,227239,100355,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-850969,18046.5,200926,68707.9,0,-850969,13001.4,16549.7,0,0,0,0,0,0,0,0,0,0,0,0,-1.70598e+06,36026.1,207392,77837.1,0,-2.59241e+06,-2369.2,12649.1,0,0,0,0,0,0,-2.17212e+06,29978.8,257294,130410,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-1.38007e+06,33433.2,243646,111428,0,-1.38007e+06,5488.24,525.672,0,0,0,0,0,0,0,0,0,0,0,0,-2.21683e+06,38563.3,230700,101145,0,-3.65441e+06,1828.16,19951.7,0,0,0,0,0,0,-2.07463e+06,41434.7,251441,124557,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-901031,41926.9,250838,118620,0,-901031,-1067.53,11398.7,0,0,0,0,0,0,0,0,0,0,0,0,-716241,22396.2,233326,103771,0,-1.65481e+06,5792.15,31103.1,0,0,0,0,0,0,-804923,26213,216353,89468.9,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-364863,38171.2,247883,115665,0,-364863,4713.03,10312.9,0,0,0,0,0,0,0,0,0,0,0,0,-283908,39823.7,239588,110033,0,-663974,984.819,-7109.16,0,0,0,0,0,0,-188268,33319.7,239882,112998,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-1.51827e+06,34407,228408,96190.4,0,-1.51827e+06,1046.93,25.0294,0,0,0,0,0,0,0,0,0,0,0,0,-2.23638e+06,41304.3,231592,102037,0,-3.81792e+06,1780.07,1140.89,0,0,0,0,0,0,-4.06408e+06,40565.1,265354,138470,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-548343,30028.2,230045,97827.2,0,-548343,-12896.2,-39399,0,0,0,0,0,0,0,0,0,0,0,0,-673713,23738.8,200328,70773.1,0,-1.2449e+06,4388.83,2152.81,0,0,0,0,0,0,-507674,26149.7,206173,79289.2,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-1.53738e+06,37905.2,256348,124130,0,-1.53738e+06,2995.8,9063.17,0,0,0,0,0,0,0,0,0,0,0,0,-959874,37845.7,248893,119338,0,-2.56132e+06,2358.4,-12002.7,0,0,0,0,0,0,-697498,38432.6,222533,95648.5,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-906322,27084.9,234249,102031,0,-906322,2144.23,770.057,0,0,0,0,0,0,0,0,0,0,0,0,-336135,34835.4,215306,85750.6,0,-1.28022e+06,8592.31,7550.97,0,0,0,0,0,0,-457112,51701.3,258068,131184,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-410446,34636.1,221164,88946.3,0,-410446,4131.17,2265.38,0,0,0,0,0,0,0,0,0,0,0,0,-722946,36631.7,260586,131031,0,-1.15049e+06,3848.22,-14298.3,0,0,0,0,0,0,-307741,35487.4,208640,81755.9,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-1.45213e+06,33635.2,224218,91999.9,0,-1.45213e+06,-6249.88,-17415.1,0,0,0,0,0,0,0,0,0,0,0,0,-626588,26347.8,220337,90781.7,0,-2.13922e+06,7058.15,18233.7,0,0,0,0,0,0,-1.34303e+06,39234.4,243058,116174,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-509735,28364.8,204457,72239.1,0,-509735,7654.54,36601.6,0,0,0,0,0,0,0,0,0,0,0,0,-960859,58665.4,303707,174152,0,-1.49183e+06,4336.2,29464.3,0,0,0,0,0,0,-345702,44724,273910,147026,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-857755,21373.1,220528,88310.1,0,-857755,-3270.93,-29374.4,0,0,0,0,0,0,0,0,0,0,0,0,-335334,28772.2,181885,52330.5,0,-1.22883e+06,323.4,-14066,0,0,0,0,0,0,-1.27695e+06,52500.4,247823,120939,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-903293,35584.6,233908,101690,0,-903293,-1321.04,-22158.3,0,0,0,0,0,0,0,0,0,0,0,0,-774244,28216.2,203466,73910.7,0,-1.71517e+06,1659.56,16262.1,0,0,0,0,0,0,-491108,34792.8,257354,130470,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-652248,33993.6,239567,107349,0,-652248,4803.71,7507.87,0,0,0,0,0,0,0,0,0,0,0,0,-536091,43013.8,243468,113913,0,-1.21552e+06,5492.95,23803,0,0,0,0,0,0,-1.12495e+06,41069.2,271101,144217,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-1.0606e+06,31431.6,230514,98295.9,0,-1.0606e+06,14519.5,39784.1,0,0,0,0,0,0,0,0,0,0,0,0,-856871,46569.9,263274,133719,0,-1.96166e+06,-1997.99,6158.74,0,0,0,0,0,0,-542764,33406.1,223164,96280.1,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-437426,19143.6,198951,66733.3,0,-437426,274.026,-12846.6,0,0,0,0,0,0,0,0,0,0,0,0,-332687,21103.5,200247,70692.2,0,-788339,4374.31,-11338.8,0,0,0,0,0,0,-480761,36623,212165,85281.4,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-690988,30884.3,203359,71140.6,0,-690988,-5760.94,-21537.9,0,0,0,0,0,0,0,0,0,0,0,0,-746966,28706.3,200862,71306.6,0,-1.46674e+06,8902.81,24883.6,0,0,0,0,0,0,-1.12719e+06,42985.9,261654,134770,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-845383,29240,235382,103164,0,-845383,-5230.2,-14079.1,0,0,0,0,0,0,0,0,0,0,0,0,-1.04257e+06,25352.1,207769,78214.1,0,-1.92318e+06,-5297.44,-5530.62,0,0,0,0,0,0,-1.14203e+06,14448.6,195449,68565.4,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-1.14406e+06,37457.4,238249,106031,0,-1.14406e+06,-6501.92,-8545.14,0,0,0,0,0,0,0,0,0,0,0,0,-1.37565e+06,22170.5,192320,62765.2,0,-2.56738e+06,-4115.56,-20229.4,0,0,0,0,0,0,-2.77246e+06,38186.3,221346,94462.1,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-270201,27335.9,199430,67212.4,0,-270201,-7342.34,-10737.8,0,0,0,0,0,0,0,0,0,0,0,0,-318290,21944.4,210753,81198.3,0,-599750,4764.02,19698,0,0,0,0,0,0,-386467,34478,247379,120495,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-768403,38381.2,218722,86504.2,0,-768403,3491.32,11367.4,0,0,0,0,0,0,0,0,0,0,0,0,-1.62142e+06,46736.3,251195,121640,0,-2.42184e+06,324.547,10450.4,0,0,0,0,0,0,-4.15791e+06,48794.6,268551,141667,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-518650,37939.7,233395,101177,0,-518650,3163.89,37937.5,0,0,0,0,0,0,0,0,0,0,0,0,-919561,33480.8,284122,154567,0,-1.45982e+06,-691.086,7243.61,0,0,0,0,0,0,-441701,24003.3,200412,73528.3,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-1.35715e+06,33578.8,218201,85982.8,0,-1.35715e+06,-3191.3,-4547.69,0,0,0,0,0,0,0,0,0,0,0,0,-1.67484e+06,30924.3,234796,105241,0,-3.08855e+06,9487.81,30676.1,0,0,0,0,0,0,-1.27628e+06,41903.4,279479,152595,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-538646,29189.7,228315,96097.3,0,-538646,544.9,17577.6,0,0,0,0,0,0,0,0,0,0,0,0,-1.06731e+06,32181.2,241675,112120,0,-1.6284e+06,1329.8,9235.65,0,0,0,0,0,0,-1.9266e+06,49614.8,277427,150543,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-472118,31862.1,209920,77702.2,0,-472118,2987.71,971.962,0,0,0,0,0,0,0,0,0,0,0,0,-740722,43671,254062,124507,0,-1.23251e+06,8480.65,17205,0,0,0,0,0,0,-139319,38773.1,247629,120745,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-903872,31703.6,242519,110301,0,-903872,-6311.09,-14405.2,0,0,0,0,0,0,0,0,0,0,0,0,-1.76048e+06,28117.4,240177,110622,0,-2.70201e+06,6373.73,28470.7,0,0,0,0,0,0,-3.90996e+06,42778.2,260103,133219,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-1.17736e+06,34362.9,227279,95060.7,0,-1.17736e+06,3288.86,-12714.4,0,0,0,0,0,0,0,0,0,0,0,0,-1.41386e+06,39763.4,218396,88841.4,0,-2.64027e+06,-6162.2,-42757.9,0,0,0,0,0,0,-2.5236e+06,34998.6,212867,85983.2,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-919574,29261.7,217444,85225.7,0,-919574,-8704.83,1740,0,0,0,0,0,0,0,0,0,0,0,0,-798517,21825.9,213439,83883.7,0,-1.75641e+06,2695.62,21305.9,0,0,0,0,0,0,-1.05137e+06,20782.8,235064,108180,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-827913,28371.8,208949,76730.6,0,-827913,9142.77,18836.6,0,0,0,0,0,0,0,0,0,0,0,0,-647597,45828.8,267162,137607,0,-1.51001e+06,-5426.87,-19681.1,0,0,0,0,0,0,-604727,28089.9,215436,88551.5,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-691456,15995.7,210060,77841.8,0,-691456,892.678,-11621.6,0,0,0,0,0,0,0,0,0,0,0,0,-100441,16891.7,168482,38927.4,0,-820708,7588.82,23898.7,0,0,0,0,0,0,-182168,32690.7,216482,89597.6,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-277297,31788.1,220124,87906,0,-277297,-5559.56,9149.66,0,0,0,0,0,0,0,0,0,0,0,0,-398400,25308.4,242910,113355,0,-687251,1512.36,11466.2,0,0,0,0,0,0,-197644,29880.9,224093,97209.4,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-632745,34393.1,228749,96530.9,0,-632745,-4494.86,-6683.11,0,0,0,0,0,0,0,0,0,0,0,0,-255638,25819,202290,72735.4,0,-914748,-20.0747,-311.881,0,0,0,0,0,0,-162510,21979,195999,69115.1,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-399218,29028.2,218731,86513.1,0,-399218,-4204.26,-23974.4,0,0,0,0,0,0,0,0,0,0,0,0,-245615,37985.2,224746,95191.5,0,-661467,13983.8,35043.7,0,0,0,0,0,0,-260497,46555.5,255007,128123,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-625364,32667.3,227623,95404.9,0,-625364,-8822.64,-17792.4,0,0,0,0,0,0,0,0,0,0,0,0,-811695,35239.8,256224,126669,0,-1.46312e+06,10228.1,8248.03,0,0,0,0,0,0,-445439,40342.6,254718,127834,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-313835,27979.6,231707,99488.8,0,-313835,-1200.98,-10546.5,0,0,0,0,0,0,0,0,0,0,0,0,-207838,33788.5,240489,110934,0,-534748,7888.38,16029.4,0,0,0,0,0,0,-410567,39627.6,254893,128009,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-441734,39166.4,242099,109881,0,-441734,222.866,10373.8,0,0,0,0,0,0,0,0,0,0,0,0,-242935,41794.5,259223,129668,0,-703074,-10980.2,-27161.6,0,0,0,0,0,0,-97505.2,25643.5,211390,84505.8,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-624823,25732.1,214475,82257.4,0,-624823,-4459.09,-13530.3,0,0,0,0,0,0,0,0,0,0,0,0,-566128,36955,217902,88346.9,0,-1.21699e+06,4040.46,23692,0,0,0,0,0,0,-1.12954e+06,36007.4,252435,125551,0,0,
,,,,,,,,,,,,,,,,,,,,,,,-556329,25774.9,200108,67889.7,0,-556329,-6301.23,-22309.1,0,0,0,0,0,0,0,0,0,0,0,0,-396957,25496,196279,66723.7,0,-976466,2969.44,-6595.44,0,0,0,0,0,0,-221574,32378.5,210618,83733.8,0,0,
