id,lambda,omega,z_0,X_0,Y_0,ds_0,e_0,v_0,xf_0,yf_0,f1_0,f2_0,f3_0,phi1(1)_0,phi1(2)_0,phi2(1)_0,phi2(2)_0,phi3(1)_0,phi3(2)_0,psi1(1)_0,psi1(2)_0,psi2(1)_0,psi2(2)_0,psi3(1)_0,psi3(2)_0,z_1,X_1,Y_1,ds_1,e_1,v_1,xf_1,yf_1,f2_1,f3_1,df2_1,df3_1,phi2(1)_1,phi2(2)_1,phi3(1)_1,phi3(2)_1,psi2(1)_1,psi2(2)_1,psi3(1)_1,psi3(2)_1,z_2,X_2,Y_2,ds_2,e_2,v_2,xf_2,yf_2,f3_2,df3_2,phi3(1)_2,phi3(2)_2,psi3(1)_2,psi3(2)_2,z_3,X_3,Y_3,ds_3,e_3,w_3,time,lb,ubm,ubb,states...
mc0n15,0.55,0.5,-1.60416e+06,33735.4,246974,0,0,0,0,0,186453,28430.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14887e+07,31598.7,225435,-93236.5,0,3.14887e+07,129.535,72.6268,100804,34826.3,72372.9,34826.3,0,0,0,0,0,0,0,0,3.24326e+07,32576.4,226057,-4301.45,0,6.52333e+07,-162.788,-789.529,70639.4,35813.1,0,0,0,0,3.31583e+07,33441.9,228103,30580.1,0,0,17153,-5.93245e+07,-5.9174e+07,-5.18296e+07,15,21,30,
mc1n15,0.55,0.5,-1.22338e+06,33735.4,246974,0,0,0,0,0,163169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12395e+07,31555.8,225593,-69794.7,0,3.12395e+07,337.882,247.574,61424.9,36555.2,61424.9,36555.2,0,0,0,0,0,0,0,0,3.23741e+07,32868.5,227057,36077,0,6.49153e+07,-121.24,99.8178,79727.3,43172.2,0,0,0,0,3.28978e+07,33016.1,228853,22242.1,0,0,16349,-5.94078e+07,-5.96087e+07,-5.29332e+07,15,21,30,
mc2n15,0.55,0.5,-1.47244e+06,33735.4,246974,0,0,0,0,0,186565,10153.7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12242e+07,31564.5,224828,-93955.1,0,3.12242e+07,-151.728,290.246,99481.5,39631.1,89327.8,39631.1,0,0,0,0,0,0,0,0,3.25209e+07,32673,227563,-1473.3,0,6.50461e+07,24.3728,-118.661,85681.8,46050.7,0,0,0,0,3.30363e+07,33221.3,228501,15935.7,0,0,17230,-5.93731e+07,-5.93727e+07,-5.36183e+07,15,21,30,
mc3n15,0.55,0.5,-1.25281e+06,33735.4,246974,0,0,0,0,0,167095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10481e+07,31292.3,224623,-74690.3,0,3.10481e+07,-95.6295,-528.904,82129.9,31519.4,82129.9,31519.4,0,0,0,0,0,0,0,0,3.21989e+07,32533.8,226778,15092.9,0,6.45406e+07,-208.168,101.875,64478.6,32959.2,0,0,0,0,3.26298e+07,32969.3,228307,36943.9,0,0,16534,-5.92638e+07,-5.77768e+07,-5.19975e+07,15,21,30,
mc4n15,0.55,0.5,-1.29121e+06,33735.4,246974,0,0,0,0,0,172201,15.2351,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12989e+07,31653,225184,-79235,0,3.12989e+07,-183.971,-211.792,71929.6,27909.2,71914.4,27909.2,0,0,0,0,0,0,0,0,3.21909e+07,32440.2,226664,25179.6,0,6.47939e+07,28.2772,-198.242,55479.4,27570.2,0,0,0,0,3.26715e+07,32936.9,227674,45310.8,0,0,16570,-5.90987e+07,-5.64937e+07,-4.69411e+07,15,21,30,
mc5n15,0.55,0.5,-513675,33735.4,246974,0,0,0,0,0,68511.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09373e+07,31695.5,225466,24736.1,0,3.09373e+07,-123.654,-368.082,49719.9,24943,49719.9,24943,0,0,0,0,0,0,0,0,3.21366e+07,32677.4,226684,47408.6,0,6.43629e+07,-185.307,-271.333,54529.8,29586.8,0,0,0,0,3.25624e+07,32939.4,228744,47329.8,0,0,16114,-5.9187e+07,-6.00842e+07,-5.57813e+07,15,21,30,
mc6n15,0.55,0.5,-1.10398e+06,33735.4,246974,0,0,0,0,0,128092,19798.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05259e+07,31266.7,224571,-35738.8,0,3.05259e+07,-277.748,-858.613,107411,29819.7,87613.1,29819.7,0,0,0,0,0,0,0,0,3.20637e+07,32046,225521,-11445.7,0,6.38615e+07,126.502,1016.55,62057.2,32237.5,0,0,0,0,3.29379e+07,33242,230137,41196.2,0,0,16619,-5.9188e+07,-5.84767e+07,-5.07823e+07,15,21,30,
mc7n15,0.55,0.5,-1.12059e+06,33735.4,246974,0,0,0,0,0,149460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12041e+07,31647.4,225787,-55891.1,0,3.12041e+07,276.554,547.863,68362,31459.5,68362,31459.5,0,0,0,0,0,0,0,0,3.24113e+07,32754.8,226746,28829.3,0,6.49155e+07,39.5971,215.954,58547.5,27088,0,0,0,0,3.29241e+07,33176.8,229266,43835,0,0,16273,-5.9265e+07,-5.80931e+07,-5.01276e+07,15,21,30,
mc8n15,0.55,0.5,-1.61972e+06,33735.4,246974,0,0,0,0,0,216016,16.9268,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12907e+07,31132.6,224000,-124233,0,3.12907e+07,-47.0448,-88.7748,65440.8,31388.1,65423.9,31388.1,0,0,0,0,0,0,0,0,3.17106e+07,32100.3,226396,31399.8,0,6.4305e+07,-40.406,103.798,60500.6,29112.5,0,0,0,0,3.25525e+07,32862.4,228285,40900.9,0,0,16532,-5.8925e+07,-5.72395e+07,-4.77384e+07,15,21,30,
mc9n15,0.55,0.5,-1.77888e+06,33735.4,246974,0,0,0,0,0,237034,221.15,13.0001,0,0,0,0,0,0,0,0,0,0,0,0,3.12591e+07,31193.8,224003,-145248,0,3.12591e+07,96.2213,233.544,86990.2,37692.5,86769.1,37679.5,0,0,0,0,0,0,0,0,3.23502e+07,32563.7,227295,10749.5,0,6.49118e+07,-26.8427,-421.786,79164.4,41471.9,0,0,0,0,3.31383e+07,33340.1,228170,22121.9,0,0,16978,-5.91823e+07,-6.0771e+07,-5.81584e+07,15,21,30,
