z_0,X_0,Y_0,ds_0,e_0,v_0,xf_0,yf_0,f1_0,f2_0,f3_0,phi1(1)_0,phi1(2)_0,phi2(1)_0,phi2(2)_0,phi3(1)_0,phi3(2)_0,psi1(1)_0,psi1(2)_0,psi2(1)_0,psi2(2)_0,psi3(1)_0,psi3(2)_0,z_1,X_1,Y_1,ds_1,e_1,v_1,xf_1,yf_1,f2_1,f3_1,df2_1,df3_1,phi2(1)_1,phi2(2)_1,phi3(1)_1,phi3(2)_1,psi2(1)_1,psi2(2)_1,psi3(1)_1,psi3(2)_1,z_2,X_2,Y_2,ds_2,e_2,v_2,xf_2,yf_2,f3_2,df3_2,phi3(1)_2,phi3(2)_2,psi3(1)_2,psi3(2)_2,z_3,X_3,Y_3,ds_3,e_3,w_3,
-3.37224e+06,33735.4,246974,0,0,0,0,0,286758,168516,0,0,0,0,0,0,0,0,0,0,0,0,0,697412,24659.7,233142,-185834,0,697412,0,0,284729,0,116213,0,0,0,0,0,0,0,0,0,519973,27274,212218,-202065,0,1.24644e+06,0,0,138379,138379,0,0,0,0,470996,33047.2,213888,-51374.5,0,0,
,,,,,,,,,,,,,,,,,,,,,,,1.95618e+06,13483.4,176381,-242595,0,1.95618e+06,0,0,168516,117878,0,117878,0,0,0,0,0,0,0,0,1.38773e+06,31722.7,201518,-96553.2,0,3.42542e+06,0,0,144522,26643.6,0,0,0,0,857211,34306,238218,-33188.3,0,0,
,,,,,,,,,,,,,,,,,,,,,,,1.09019e+06,19131.1,187494,-231482,0,1.09019e+06,0,0,168516,126229,0,126229,0,0,0,0,0,0,0,0,942272,20562.1,230055,-68016.1,0,2.07789e+06,0,0,126229,0,0,0,0,0,550110,30158.8,206666,-46446.2,0,0,
,,,,,,,,,,,,,,,,,,,,,,,252199,42601.7,225063,-193913,0,252199,0,0,330365,0,161850,0,0,0,0,0,0,0,0,0,2.05108e+06,33509,217820,-242100,0,2.31379e+06,0,0,144097,144097,0,0,0,0,928320,30888.1,204462,-66519.6,0,0,
,,,,,,,,,,,,,,,,,,,,,,,289180,35905.2,243515,-175461,0,289180,0,0,168516,141384,0,141384,0,0,0,0,0,0,0,0,394031,31178.7,239909,-58161.7,0,695260,0,0,141384,0,0,0,0,0,180717,24191.5,205064,-63204.6,0,0,
,,,,,,,,,,,,,,,,,,,,,,,303261,41490.9,239815,-179161,0,303261,0,0,170619,155718,2103.57,155718,0,0,0,0,0,0,0,0,635881,30508.2,216355,-83819.7,0,951778,0,0,155718,0,0,0,0,0,237386,46899.3,250587,-32015.3,0,0,
,,,,,,,,,,,,,,,,,,,,,,,52678.8,46271,263941,-155035,0,52678.8,0,0,168582,156963,65.9027,156963,0,0,0,0,0,0,0,0,253017,34421.5,240536,-57600.7,0,307891,0,0,156963,0,0,0,6607.61,0,191887,33940,252182,-25057,0,0,
,,,,,,,,,,,,,,,,,,,,,,,1.03443e+06,26827.1,224610,-194366,0,1.03443e+06,0,0,296901,0,128385,0,0,0,0,0,0,0,0,0,1.7291e+06,25537.5,211392,-215064,0,2.80664e+06,0,0,131984,131984,0,0,0,0,529097,24761.5,220955,-37912.9,0,0,
,,,,,,,,,,,,,,,,,,,,,,,1.19474e+06,22894.8,181825,-237151,0,1.19474e+06,0,0,168516,138086,0,138086,0,0,0,0,0,0,0,0,515202,41105.4,236874,-61196.6,0,1.75972e+06,0,0,154602,16516.4,0,0,0,0,318288,37446.2,234117,-47369,0,0,
,,,,,,,,,,,,,,,,,,,,,,,291456,26404.9,210408,-208568,0,291456,0,0,168516,133630,0,133630,0,0,0,0,0,0,0,0,133176,35338.8,261739,-36331.8,0,436776,0,0,138535,4905.42,0,0,0,0,72566.1,28929.8,235515,-29904.2,0,0,
,,,,,,,,,,,,,,,,,,,,,,,283960,37687.4,250426,-168550,0,283960,0,0,168516,146740,0,146740,0,0,0,0,0,0,0,0,260140,44218.8,254223,-43847.9,0,555932,0,0,156700,9960.37,0,0,0,0,171936,38250.6,245939,-37645.7,0,0,
,,,,,,,,,,,,,,,,,,,,,,,233393,36416.9,229889,-189087,0,233393,0,0,168516,149085,0,149085,0,0,0,0,0,0,0,0,411311,28977.9,212072,-85998.9,0,654428,0,0,149085,0,0,0,532.875,0,38994.2,44619.9,257603,-17832.5,0,0,
,,,,,,,,,,,,,,,,,,,,,,,1.10673e+06,8568.25,175523,-243453,0,1.10673e+06,0,0,168516,103205,0,103205,0,0,0,0,0,0,0,0,672725,21114.2,162283,-135788,0,1.82557e+06,0,0,141037,37832.1,0,0,0,0,338253,43741.4,226756,-41164.6,0,0,
,,,,,,,,,,,,,,,,,,,,,,,758250,25944.6,200390,-218586,0,758250,0,0,300004,0,131488,0,0,0,0,0,0,0,0,0,378726,42550.4,239039,-190520,0,1.16857e+06,0,0,156347,156347,0,0,0,0,513393,34190.9,233558,-49672.8,0,0,
,,,,,,,,,,,,,,,,,,,,,,,227205,32387.2,219960,-199016,0,227205,0,0,168516,145736,0,145736,0,0,0,0,0,0,0,0,138355,24035.5,225980,-72090.5,0,375027,0,0,145736,0,0,0,0,3231.35,228919,20912.4,196107,-73282.2,0,0,
